label;genre
Shardé Thomas;['Delta blues', 'Fife and drum corps']
Share Pedersen;['Heavy metal music', 'Hard rock', 'Glam metal']
Shareefa;['Contemporary R&B', 'Hip hop music']
Shari Addison;['Gospel music', 'Traditional black gospel', 'Urban contemporary gospel']
Sharib Sabri;Filmi
Sharifah Aini;['Folk music', 'Pop music', 'Evergreen']
Shark (musician);['Country music', 'Alternative rock', 'Americana (music)']
Sharkey Bonano;Jazz
Sharkula;Hip hop music
Sharlee D'Angelo;['Black metal', 'Heavy metal music', 'Melodic death metal', 'Stoner rock']
Sharleen Spiteri;['Pop music', 'Rock music', 'Soul music', 'Alternative rock', 'Jazz']
Sharon Aguilar;['Funk', 'Pop rock']
Sharon Anderson (singer);Country music
Sharon Corr;Celtic music
Sharon Cuneta;['Manila Sound', 'Music of the Philippines']
Sharon Doorson;['Pop music', 'Contemporary R&B', 'Electronic dance music']
Sharon Forrester;['Reggae', 'Lovers rock']
Sharon Gannon;['World music', 'New-age music', 'Hip hop music', 'Electronic music', 'Experimental music']
Sharon Gilchrist;['Country music', 'Bluegrass music', 'Americana (music)']
Sharon Isbin;Folk music
Sharon Jones (singer);['Funk', 'Rhythm and blues', 'Soul music']
Sharon Kips;['Pop music', 'Gospel music']
Sharon Knight;['Rock music', 'World music', 'Folk metal', 'New-age music', 'Neofolk', 'Celtic music']
Sharon Kwan;['Rhythm and blues', 'Mandopop']
Sharon Lee (singer);Cantopop
Sharon Little;['Blues', 'Pop music', 'Rhythm and blues', 'Soul music']
Sharon Marley;Reggae
Sharon O'Neill;New wave music
Sharon Prabhakar;['Indian pop', 'Playback singer']
Sharon Redd;['House music', 'Post-disco', 'Urban contemporary']
Sharon Robinson (songwriter);['Folk music', 'World music', 'Folk rock']
Sharon Shannon;['Folk music', 'Celtic music']
Sharon Tandy;['Blue-eyed soul', 'Freakbeat']
Sharon Van Etten;['Folk music', 'Indie rock', 'Folk rock']
Sharon Vaughn;['Country music', 'Pop music', 'Rock music']
Sharon den Adel;['Symphonic rock', 'Symphonic metal']
Sharreth;['Film score', 'Playback singer', 'Music director']
Sharron Kraus;['Folk music', 'Songwriter', 'Experimental music']
Sharry Mann;Bhangra (music)
Shashank Subramanyam;Carnatic music
Shashi Sankhla;Kathak
Shatha Hassoun;['World music', 'Arabic music', 'Music of Iraq']
Shatraug;['Black metal', 'Death metal', 'Grindcore', 'Folk metal', 'Thrash metal', 'Doom metal']
Shatta Wale;['Reggae', 'Dancehall']
Shaun Bartlett (singer);['Pop music', 'Alternative rock', 'Singer-songwriter']
Shaun Cassidy;Pop rock
Shaun Cooper (musician);Alternative rock
Shaun Davey;['Classical music', 'Celtic music']
Shaun Groves;['Contemporary Christian music', 'Contemporary worship music']
Shaun Huberts;['Country music', 'Folk music', 'Funk', 'Alternative rock', 'Jazz']
Shaun Lopez;['Punk rock', 'Electronica', 'Emo', 'Indie rock', 'Alternative rock']
Shaun MacGowan;['Doom metal', 'New-age music']
Shaun Morgan;['Alternative metal', 'Post-grunge']
Shaun Murphy (singer);['Blues', 'Rock music', 'Gospel music', 'Blue-eyed soul']
Shaun Reynolds;Pop music
Shaun Ross (musician);['Speed metal', 'Thrash metal', 'Skate punk', 'Crossover thrash', 'Stoner rock']
Shaun Ryder;['Britpop', 'Electronica', 'Alternative rock', 'Baggy', 'Alternative dance', 'Madchester']
Shaun Steels;Doom metal
Shaura;['Alternative metal', 'Industrial metal', 'Symphonic metal', 'Gothic metal']
Shavo Odadjian;['Alternative metal', 'Experimental hip hop']
Shawn Camp (musician);['Country music', 'Americana (music)']
Shawn Chrystopher;['Synthpop', 'Neo-psychedelia', 'Hip hop music', 'Alternative hip hop']
Shawn Crahan;['Heavy metal music', 'Nu metal', 'Psychedelic rock', 'Indie rock', 'Alternative rock', 'Alternative metal', 'Industrial metal', 'Experimental rock']
Shawn Dailey;Rock music
Shawn Desman;['Pop music', 'Rhythm and blues', 'Dance-pop']
Shawn Drover;['Death metal', 'Heavy metal music', 'Thrash metal', 'Power metal', 'Metalcore']
Shawn Emanuel;['Funk', 'Contemporary R&B']
Shawn Everett;['Rock music', 'Indie rock']
Shawn Harvey (singer-songwriter);['Blues', 'Rockabilly']
Shawn Hook;['Pop music', 'Rock music', 'Electronic music']
Shawn Lane;['World music', 'Instrumental rock', 'Jazz fusion']
Shawn Lee (musician);['Funk', 'Pop music', 'Ambient music', 'Soul music', 'Electronica', 'Alternative rock', 'Jazz fusion', 'Jazz', 'Psychedelic music']
Shawn McDonald;Contemporary Christian music
Shawn McLemore;['Gospel music', 'Traditional black gospel', 'Urban contemporary gospel']
Shawn Mendes;Pop music
Shawn Mullins;['Country rock', 'Alternative rock']
Shawn Pen;Hip hop music
Shawn Phillips;Folk rock
Shawn Rivera;['Blues', 'Rhythm and blues', 'Jazz']
Shawn Stockman;['Soul music', 'New jack swing', 'Contemporary R&B']
Shawn Thomas;Contemporary Christian music
Shawn Tok;Pop music
Shawn Yue;Cantopop
Shawn Z.;['Folk rock', 'Alternative country', 'Outlaw country', 'Roots rock', 'Americana (music)']
Shawty Lo;Hip hop music
Shawty Redd;['Rhythm and blues', 'Hip hop music', 'Trap music']
Shay Haley;['Pop music', 'Alternative rock', 'Funk rock', 'Hip hop music']
Shay Raviv;Electronic music
Shaya (singer);['Pop music', 'Dance-pop']
Shayan Chowdhury Arnob;['Folk music', 'Rock music', 'Jazz fusion', 'Independent music', 'Rabindra Sangeet']
Shayan Italia;['Adult contemporary music', 'Middle of the road (music)']
Shayma Helali;['Arabesque (Turkish music)', 'Khaliji (music)', 'Middle Eastern music']
Shayning;['Drum and bass', 'Electronica', 'Psychedelic trance', 'Dubstep', 'Psystep']
Shaznay Lewis;['Soul music', 'Contemporary R&B', 'Hip hop music']
Shazneen Arethna;['Rock music', 'Filmi']
Shazz;['Hip house', 'French house', 'Electro house']
Shazza;['Pop music', 'Disco polo', 'Dance music']
She Makes War;['Alternative rock', 'Gloom-pop']
Shea Fisher;Country music
Shea Marshall;['Blues', 'House music', 'Jazz']
Shea Norman;['Gospel music', 'Traditional black gospel', 'Urban contemporary gospel']
Shea Rose;['Funk', 'Pop music', 'Rock music', 'Soul music', 'Contemporary R&B', 'Hip hop music']
Shea Seger;Singer-songwriter
Shealeigh;Pop music
Sheb Wooley;['Country music', 'Pop music']
Sheek Louch;Hip hop music
Sheena Easton;['Country music', 'Pop music', 'Contemporary R&B', 'Dance music']
Shehyee;['Pop music', 'Pinoy hip hop', 'Alternative hip hop', 'Music of the Philippines']
Shehzad Roy;Pop music
Sheik Chinna Moulana;Carnatic music
Sheila (singer);['Disco', 'Pop music', 'Yé-yé']
Sheila Andrews;Country music
Sheila Chandra;['House music', 'Pop music', 'World music', 'Worldbeat']
Sheila Chipperfield;['Britpop', 'Indie rock', 'Alternative rock']
Sheila Dhar;Hindustani classical music
Sheila E.;['Funk', 'Pop music', 'Jazz fusion', 'Latin jazz', 'Pop rock']
Sheila Hylton;Reggae
Sheila Jordan;['Bebop', 'Free jazz', 'Jazz']
Sheila Kay Adams;['Folk music', 'Old-time music', 'Storytelling']
Sheila Sondergard;['Alternative rock', 'Folk rock']
Sheila Surban;['Rhythm and blues', 'World music', 'Gospel music']
Sheila Walsh (author/singer);['Contemporary Christian music', 'Gospel music']
Shel Talmy;Rock music
Shela (Japanese singer);J-pop
Shelagh McDonald;['Folk music', 'Electric folk']
Shelby Dressel;Country music
Shelby Earl;['Indie rock', 'Songwriter']
Shelby Lynne;['Country music', 'Pop music', 'Rock and roll']
Sheldon Harnick;Musical theatre
Sheldon Kurland;Country music
Sheldon Reynolds (guitarist);['Funk', 'Rhythm and blues', 'Smooth jazz']
Shellback (record producer);['Pop music', 'Electropop', 'Dance-pop', 'Melodic death metal', 'Pop rock']
Shelley Breen;Contemporary Christian music
Shellie Morris;['Folk music', 'Folk rock', 'Roots revival']
Shelly Blake-Plock;['Avant', 'Experimental music', 'American_experimental_pop_music']
Shelly Colvin;['Folk music', 'Alternative country']
Shelly E. Johnson;['Contemporary Christian music', 'Contemporary worship music']
Shelly Fairchild;Country music
Shelly Lares;['Country music', 'Tejano music']
Shelly Manne;['Cool jazz', 'Third stream', 'Jazz']
Shelly Poole;['Pop music', 'Alternative country', 'Acoustic music']
Shelly West;Country pop
Shelt Carpenter;Old-time music
Shelton Hemphill;['Big band', 'Swing music', 'Orchestral jazz']
Shelton Woolright;Rock music
Sheléa;['Soul music', 'Contemporary R&B', 'Gospel', 'Jazz']
Shemayel;['Pop music', 'Arabic music', 'Khaliji_Music']
Shemekia Copeland;['Rhythm and blues', 'Gospel music', 'Electric blues']
Shep Pettibone;['House music', 'Dance-pop', 'Post-disco', 'Electronic dance music']
Sheppard Solomon;['Pop music', 'Rock music', 'Rhythm and blues']
Sher Mian Dad;['Folk music', 'Qawwali']
Sheri Jones-Moffett;['Gospel music', 'Traditional black gospel', 'Urban contemporary gospel']
Sheri Miller;Jazz
Sheri Nowrozi;Pop music
Sherifa Gunu;Soul music
Sheriff Ghale;Reggae
Sherina Munaf;['Pop music', 'Pop rock', 'Dance music']
Sherine Wagdy;['Arabic music', 'Music of Egypt']
Shermain Jeremy;Reggae_Pop
Sherman Andrus;['Contemporary Christian music', 'Gospel music']
Sherman Chung;Cantopop
Sherman Ferguson;Jazz
Sherman Robertson;Blues
Sherri DuPree;['Indie rock', 'Indie pop']
Sherri Youngward;['Contemporary Christian music', 'Contemporary worship music']
Sherrié Austin;Country music
Sherry Bryce;Country music
Sherry Kean;['Country music', 'Pop music']
Shery;['Pop music', 'Pop rock', 'Latin pop']
Sheryfa Luna;['Pop music', 'Contemporary R&B', 'Hip hop music']
Sheryl Bailey;['Bebop', 'Jazz']
Sheryl Sheinafia;['Blues', 'Pop music', 'Soul music', 'Jazz']
Sheryn Regis;['Pop music', 'Pinoy pop', 'Ballad', 'Music of the Philippines']
Sheyla Bonnick;['Soul music', 'Dance-pop', 'Dance music']
Shi Xin Hui;Mandopop
Shibu Chakravarthy;Film score
Shiena Nishizawa;J-pop
Shiga Lin;Cantopop
Shigeaki Kato;J-pop
Shigeru Izumiya;Folk music
Shigeru Joshima;Rock music
Shigeru Suzuki;['Rock music', 'Folk rock']
Shigeto (electronic musician);Electronic music
Shiho Fujii;Video game music
Shikao Suga;['Soul music', 'J-pop', 'Smooth jazz', 'Pop rock', 'Funk rock']
Shilfee and Tulipcorobockles;['New wave music', 'Electronica', 'Dark wave', 'Lounge music']
Shiloh (singer);['Ska', 'Emo', 'Pop punk', 'Pop rock']
Shilpa Raju;Playback singer
Shim Eun-jin;['Pop music', 'Rhythm and blues', 'Dance music']
Shim Mina;['Dance-pop', 'Contemporary R&B', 'K-pop']
Shimi Tavori;Mizrahi music
Shimoga Subbanna;Carnatic music
Shin (singer);['Heavy metal music', 'Hard rock', 'Pop rock', 'Mandopop']
Shin Daechul;Heavy metal music
Shin Dongho;K-pop
Shin Hae-chul;['Pop music', 'Rock music', 'Electronica', 'Techno']
Shin Hye-sung;['J-pop', 'K-pop', 'Dance music']
Shin Ji;['Pop music', 'Dance music']
Shin Ji-hoon;K-pop
Shin Jung-hyeon;['Blues', 'Pop music', 'Rock music']
Shin Seung-hun;Pop music
Shin Won-ho;K-pop
Shinehead;['Reggae', 'Dancehall', 'Reggae fusion', 'Hip hop music']
Shing02;['Alternative hip hop', 'Underground hip hop']
Shingai Shoniwa;['Blues', 'Soul music', 'Indie rock', 'Post-punk revival']
Shinichi Mori;['Folk music', 'Pop music', 'Enka', 'Kayōkyoku']
Shinichi Osawa;['House music', 'Electronica', 'Alternative rock', 'Big beat']
Shinji Hosoe;['Trance music', 'Rave music', 'Jazz fusion', 'Electro (music)', 'Techno', 'Video game music']
Shinji Miyazaki;Film score
Shinji Orito;['J-pop', 'Techno']
Shinobu Otowa;Enka
Shinobu Sato;Classical music
Shinsadong Tiger;['Electropop', 'Dance-pop', 'K-pop']
Shiny Joe Ryan;['Psychedelic rock', 'Space rock', 'Experimental rock']
Shinya (musician);['Heavy metal music', 'Rock music']
Shinya Yamada;Rock music
Shion (singer);Rhythm and blues
Shion Miyawaki;J-pop
Shion Tsuji;J-pop
Shipra Goyal;['Pop music', 'Sufism', 'Dance music']
Shir Yaakov;['Folk music', 'Hip hop music', 'Electronic music', 'Contemporary Jewish religious music']
Shira Kammen;['Folk music', 'Early music']
Shiraz Uppal;['Pop music', 'Rock music']
Shiri Maimon;Rhythm and blues
Shirley Bassey;['Pop music', 'Traditional pop music', 'Adult contemporary music']
Shirley Brown;Rhythm and blues
Shirley Caesar;Gospel music
Shirley Clamp;['Pop music', 'Schlager music']
Shirley Collie Nelson;['Country music', 'Rockabilly']
Shirley Collins;Folk music
Shirley Ellis;['Pop music', 'Soul music']
Shirley Goodman;['Disco', 'Rhythm and blues', 'Popular music']
Shirley Gunter;['Rhythm and blues', 'Gospel music']
Shirley Horn;['Blues', 'Jazz']
Shirley Kwan;Cantopop
Shirley Manson;['Alternative rock', 'Electronic rock']
Shirley Murdock;['Rhythm and blues', 'Soul music', 'Gospel music', 'Jazz-funk', 'Smooth soul']
Shirley Myers;Country music
Shirley Owens;['Pop music', 'Rhythm and blues', 'Soul music']
Shirley Scott;['Bebop', 'Hard bop', 'Soul jazz', 'Twelve-bar blues']
Shirley Walker;Film score
Shirlie Holliman;Pop music
Shiro Miya;Enka
Shishir Ahmed;['Heavy metal music', 'Progressive metal', 'Hard rock']
Shishir Parkhie;['Folk music', 'Ghazal', 'Devotional song']
Shit Robot;['House music', 'Techno']
Shiv Dayal Batish;Indian_classical_and_Folk_music
Shiva (singer);House music
Shivkumar Sharma;Hindustani classical music
Shivnath Mishra;Hindustani classical music
Shiyani Ngcobo;Maskanda
Shizuka Kudō;Pop music
Shizzi;['Contemporary R&B', 'African popular music', 'African hip hop']
Shizzio;['British hip hop', 'Rapping', 'Urban contemporary']
Shlohmo;['Hip hop music', 'Electronic music']
Shloime Dachs;Contemporary Jewish religious music
Shloime Gertner;Contemporary Jewish religious music
Shlomi Lavie;Rock music
Shlomi Shabat;['Rock music', 'Mizrahi music']
Shlomo Artzi;['Folk rock', 'Pop rock']
Shlomo Gaisin;['Folk music', 'Soul music', 'Alternative rock', 'Jewish rock music', 'Jazz']
Shlomo Gronich;Progressive rock
Shlomo Katz;Shlomo Carlebach (musician)
Shmuel Shapiro;Contemporary Jewish religious music
Sho Baraka;['Christian hip hop', 'Political hip hop']
Sho Sakurai;['Pop music', 'Hip hop music']
Shobha Gurtu;Hindustani classical music
Shock G;['Funk', 'Hip hop music', 'Jazz', 'Electronic dance music']
Shoes and Socks Off;['Grunge', 'Anti-folk', 'Electronic music', 'Experimental music']
Shohreh Solati;['Pop music', 'Dance music', 'Persian traditional music']
Shoista Mullojonova;['Middle Eastern music', 'Shashmaqam']
Shoji Meguro;['Rock music', 'J-pop', 'Electronic music', 'Jazz']
Shoji Tabuchi;['Country music', 'Gospel music']
Shoko Sawada;J-pop
Shola Ama;['Soul music', 'Contemporary R&B', 'UK garage']
Shon Boublil;['Contemporary R&B', 'Classical music']
Shona Laing;New wave music
Shonali Bhowmik;Rock music
Shonlock;['Rock music', 'Hip hop music']
Shonna Tucker;['Rock music', 'Soul music', 'Alternative country']
Shooby Taylor;['Outsider music', 'Scat singing']
Shooter Jennings;['Psychedelic rock', 'Country rock', 'Hard rock', 'Southern rock', 'Alternative country', 'Outlaw country']
Shorty (rapper);Hip hop music
Shorty Long;['Rhythm and blues', 'Soul music']
Shorty Mack;Hip hop music
Shorty Medlocke;['Hard rock', 'Delta blues']
Shorty Rogers;['Cool jazz', 'Jazz']
Shorty da Prince;['Hip hop music', 'Rapping']
Shot Jackson;Country music
Shota Shimizu;['J-pop', 'Contemporary R&B']
Shovkat Alakbarova;Classical music
Shovkat Mammadova;Opera
Show Banga;['Rhythm and blues', 'Hyphy', 'Hip hop music']
Show Luo;['Mandopop', 'Dance music']
Showyousuck;Alternative hip hop
Shoxrux;['Pop music', 'Hip hop music']
Shraddha Pandit;['Pop music', 'Bollywood', 'Indian classical music', 'Playback singer']
Shrekeezy;['Afrobeat', 'Trip hop', 'Contemporary R&B', 'Alternative hip hop']
Shri (musician);['Drum and bass', 'New-age music', 'Electronic music']
Shridhar Phadke;Indian classical music
Shrikant Narayan;['Ghazal', 'Playback singer']
Shrikrishan Sharma;Indian classical music
Shrikrishna Narayan Ratanjankar;Hindustani classical music
Shrinivas Joshi;Hindustani classical music
Shrinivas Khale;Indian classical music
Shripad Hegde;Hindustani classical music
Shruti Sadolikar;Hindustani classical music
Shu Yabushita;J-pop
Shubha Mudgal;['Folk music', 'Indian classical music', 'Playback singer']
Shubhendra Rao;Indian classical music
Shuggie Otis;['Blues', 'Funk', 'Rock and roll', 'Rhythm and blues', 'Gospel music', 'Jazz']
Shugo Tokumaru;['Indie pop', 'Psychedelic pop', 'Indie folk']
Shujaat Khan;Hindustani classical music
Shun Ng;['Blues', 'Funk', 'Rhythm and blues', 'Soul music']
Shunda K;['Electroclash', 'Hip hop music']
Shunsuke Kiyokiba;['Rock music', 'J-pop']
Shunsuke Sato;Classical music
Shunza;['Pop music', 'Rhythm and blues', 'Electronica', 'Jazz']
Shura (musician);['New wave music', 'Synthpop', 'Electropop', 'Contemporary R&B', 'Alternative dance']
Shuree;['Contemporary Christian music', 'Electropop', 'Pop rock']
Shurwayne Winchester;Soca music
Shusha Guppy;['Singer-songwriter', 'Chanson', 'Persian traditional music']
Shwayze;Alternative hip hop
Shweta Shetty;Pop music
Shweta Subram;['Indian pop', 'Playback singer', 'Music of Bollywood']
Shy'm;['Pop music', 'Synthpop', 'Contemporary R&B']
Shy Carlos;Pop music
Shy FX;['Drum and bass', 'Oldschool jungle', 'Hip hop music']
Shy Girls;Alternative R&B
Shy Glizzy;Hip hop music
Shy Nobleman;['Psychedelic rock', 'Indie rock', 'Power pop', 'Neo-psychedelia']
Shyam (composer);Film score
Shyam Kane;Hindustani classical music
Shye Ben Tzur;Qawwali
Shyheim;Hip hop music
Shyne;Hip hop music
Shystie;['Electro (music)', 'Grime music', 'Hip hop music', 'UK garage']
Shèna;['Disco', 'House music', 'Electro (music)', 'Nu-disco', 'Techno', 'Electronic music', 'Dance music']
Shōgo Hamada;['Rhythm and blues', 'J-pop', 'Music of Japan', 'Adult contemporary music']
Si Begg;['Drum and bass', 'Electronica', 'Techno']
Si Genaro;['Folk music', 'Punk rock', 'Reggae', 'Acoustic music']
Si Phili;Hip hop music
Si Schroeder;['Alternative rock', 'Experimental rock', 'Electronic music']
Si Siman;['Country music', 'Pop music']
Sian Charlesworth;['Contemporary R&B', 'Dance music', 'Popular music']
Sian Evans;['Drum and bass', 'Rock music', 'Trip hop', 'Synthpop']
Siavash Ghomayshi;['Rock and roll', 'Trance music', 'Folk rock', 'Blues rock', 'Pop rock']
Siavash Shams;Pop music
Sib Hashian;['Rock music', 'Blues rock']
Sibel Can;['Folk rock', 'Ottoman classical music']
Sibel Egemen;['Folk music', 'Pop music', 'Jazz']
Sibel Redžep;['House music', 'Pop music', 'Rock music', 'Ambient music']
Sibel Tüzün;['Pop music', 'Rock music', 'Jazz']
Sibille Attar;Pop music
Sibyl Buck;Alternative rock
Sibylle Baier;Folk music
Sic (experimental musician);['Noise', 'Experimental music']
Sichelle;Rhythm and blues
Sid Catlett;['Bebop', 'Jazz']
Sid Diamond;['Hip hop music', 'New Zealand hip hop']
Sid Griffin;['Bluegrass music', 'Americana (music)']
Sid Harkreader;Old-time music
Sid McGinnis;['Rock music', 'Pop rock']
Sid Page;['Blues', 'Country music', 'Funk', 'Rhythm and blues', 'Electronic music', 'Jazz', 'Experimental music']
